close_time_utc,open_time_utc,open,high,low,close,tick_volume,spread,real_volume,gap_bar
2024-06-20 01:00:00+00:00,2024-06-20 00:00:00+00:00,19993.94,20013.11,19992.7,20007.63,1461,555,0,False
2024-06-20 02:00:00+00:00,2024-06-20 01:00:00+00:00,20007.42,20024.13,20006.88,20018.63,1592,558,0,False
2024-06-20 03:00:00+00:00,2024-06-20 02:00:00+00:00,20018.14,20021.7,20013.39,20017.5,1236,553,0,False
2024-06-20 04:00:00+00:00,2024-06-20 03:00:00+00:00,20017.6,20049.53,20017.01,20046.18,1324,556,0,False
2024-06-20 05:00:00+00:00,2024-06-20 04:00:00+00:00,20046.43,20070.95,20040.3,20064.9,1418,571,0,False
2024-06-20 06:00:00+00:00,2024-06-20 05:00:00+00:00,20064.25,20089.73,20062.56,20083.95,1903,574,0,False
2024-06-20 07:00:00+00:00,2024-06-20 06:00:00+00:00,20083.92,20087.05,20062.17,20068.13,1790,573,0,False
2024-06-20 08:00:00+00:00,2024-06-20 07:00:00+00:00,20068.14,20127.1,20066.04,20097.31,2416,575,0,False
2024-06-20 09:00:00+00:00,2024-06-20 08:00:00+00:00,20096.36,20097.22,20068.23,20086.19,2235,584,0,False
2024-06-20 10:00:00+00:00,2024-06-20 09:00:00+00:00,20086.34,20088.56,20064.69,20078.76,2066,583,0,False
2024-06-20 11:00:00+00:00,2024-06-20 10:00:00+00:00,20079.19,20093.13,20068.11,20076.67,1738,576,0,False
2024-06-20 12:00:00+00:00,2024-06-20 11:00:00+00:00,20074.72,20086.28,20048.18,20053.54,2177,576,0,False
2024-06-20 13:00:00+00:00,2024-06-20 12:00:00+00:00,20053.79,20061.91,20016.32,20025.7,2750,573,0,False
2024-06-20 14:00:00+00:00,2024-06-20 13:00:00+00:00,20024.79,20029.99,19963.87,19995.8,4249,559,0,False
2024-06-20 15:00:00+00:00,2024-06-20 14:00:00+00:00,19996.78,20002.35,19882.15,19976.33,4604,558,0,False
