close_time_utc,open_time_utc,open,high,low,close,tick_volume,spread,real_volume,gap_bar
2022-01-06 06:45:00+00:00,2022-01-06 06:30:00+00:00,15682.97,15695.67,15677.18,15692.88,447,530,0,False
2022-01-06 07:00:00+00:00,2022-01-06 06:45:00+00:00,15693.69,15695.35,15681.88,15689.98,398,522,0,False
2022-01-06 07:15:00+00:00,2022-01-06 07:00:00+00:00,15689.25,15726.8,15689.04,15726.8,620,525,0,False
2022-01-06 07:30:00+00:00,2022-01-06 07:15:00+00:00,15727.3,15768.32,15719.81,15766.44,608,507,0,True
2022-01-06 07:45:00+00:00,2022-01-06 07:30:00+00:00,15766.06,15788.45,15741.67,15770.6,764,512,0,False
2022-01-06 08:00:00+00:00,2022-01-06 07:45:00+00:00,15772.43,15777.66,15743.55,15746.06,699,529,0,False
2022-01-06 08:15:00+00:00,2022-01-06 08:00:00+00:00,15747.64,15779.98,15734.4,15743.13,930,541,0,False
2022-01-06 08:30:00+00:00,2022-01-06 08:15:00+00:00,15742.47,15757.19,15702.16,15718.15,840,529,0,False
2022-01-06 08:45:00+00:00,2022-01-06 08:30:00+00:00,15717.89,15731.28,15706.54,15718.39,796,527,0,False
2022-01-06 09:00:00+00:00,2022-01-06 08:45:00+00:00,15718.6,15771.67,15715.38,15761.93,755,519,0,False
2022-01-06 09:15:00+00:00,2022-01-06 09:00:00+00:00,15763.36,15764.95,15713.69,15731.81,788,529,0,False
2022-01-06 09:30:00+00:00,2022-01-06 09:15:00+00:00,15732.86,15757.03,15729.24,15738.85,725,535,0,False
2022-01-06 09:45:00+00:00,2022-01-06 09:30:00+00:00,15737.59,15742.72,15718.54,15733.48,681,530,0,False
2022-01-06 10:00:00+00:00,2022-01-06 09:45:00+00:00,15733.76,15742.98,15714.81,15742.98,632,527,0,False
2022-01-06 10:15:00+00:00,2022-01-06 10:00:00+00:00,15742.28,15768.36,15735.36,15765.63,678,530,0,False
2022-01-06 10:30:00+00:00,2022-01-06 10:15:00+00:00,15765.84,15771.49,15747.7,15761.26,595,519,0,False
2022-01-06 10:45:00+00:00,2022-01-06 10:30:00+00:00,15761.74,15776.2,15735.75,15743.21,661,513,0,False
2022-01-06 11:00:00+00:00,2022-01-06 10:45:00+00:00,15743.32,15756.21,15727.26,15732.16,645,537,0,False
2022-01-06 11:15:00+00:00,2022-01-06 11:00:00+00:00,15731.72,15754.51,15723.58,15727.11,598,527,0,False
2022-01-06 11:30:00+00:00,2022-01-06 11:15:00+00:00,15728.22,15733.1,15701.73,15710.26,644,526,0,False
2022-01-06 11:45:00+00:00,2022-01-06 11:30:00+00:00,15709.43,15725.72,15703.14,15708.53,590,518,0,False
2022-01-06 12:00:00+00:00,2022-01-06 11:45:00+00:00,15708.69,15714.03,15688.44,15699.52,668,528,0,False
2022-01-06 12:15:00+00:00,2022-01-06 12:00:00+00:00,15700.09,15729.44,15699.75,15725.85,661,532,0,False
2022-01-06 12:30:00+00:00,2022-01-06 12:15:00+00:00,15726.96,15728.27,15682.2,15687.13,693,520,0,False
2022-01-06 12:45:00+00:00,2022-01-06 12:30:00+00:00,15687.45,15701.71,15674.83,15675.63,655,522,0,False
2022-01-06 13:00:00+00:00,2022-01-06 12:45:00+00:00,15675.86,15695.4,15669.27,15688.49,621,513,0,False
2022-01-06 13:15:00+00:00,2022-01-06 13:00:00+00:00,15687.28,15712.75,15676.33,15711.11,708,535,0,False
2022-01-06 13:30:00+00:00,2022-01-06 13:15:00+00:00,15711.25,15727.65,15705.65,15716.3,701,535,0,False
2022-01-06 13:45:00+00:00,2022-01-06 13:30:00+00:00,15717.99,15725.95,15691.55,15707.18,800,542,0,False
2022-01-06 14:00:00+00:00,2022-01-06 13:45:00+00:00,15707.77,15712.64,15686.04,15700.44,699,537,0,False
2022-01-06 14:15:00+00:00,2022-01-06 14:00:00+00:00,15701.76,15722.16,15692.35,15720.9,685,520,0,False
2022-01-06 14:30:00+00:00,2022-01-06 14:15:00+00:00,15721.28,15739.32,15689.9,15696.78,805,503,0,False
2022-01-06 14:45:00+00:00,2022-01-06 14:30:00+00:00,15698.73,15856.94,15680.63,15844.35,1777,600,0,False
2022-01-06 15:00:00+00:00,2022-01-06 14:45:00+00:00,15845.65,15849.97,15712.31,15726.02,1509,613,0,False
2022-01-06 15:15:00+00:00,2022-01-06 15:00:00+00:00,15721.79,15752.99,15607.35,15659.31,1573,614,0,False
2022-01-06 15:30:00+00:00,2022-01-06 15:15:00+00:00,15660.74,15800.68,15659.38,15763.1,1576,629,0,False
2022-01-06 15:45:00+00:00,2022-01-06 15:30:00+00:00,15760.6,15839.54,15760.6,15789.98,1451,604,0,False
2022-01-06 16:00:00+00:00,2022-01-06 15:45:00+00:00,15790.15,15878.09,15775.34,15846.85,1306,580,0,False
2022-01-06 16:15:00+00:00,2022-01-06 16:00:00+00:00,15847.95,15886.06,15818.6,15868.46,1264,580,0,False
2022-01-06 16:30:00+00:00,2022-01-06 16:15:00+00:00,15868.54,15902.71,15800.92,15826.37,1312,591,0,False
2022-01-06 16:45:00+00:00,2022-01-06 16:30:00+00:00,15828.53,15841.98,15778.54,15814.02,1248,571,0,False
2022-01-06 17:00:00+00:00,2022-01-06 16:45:00+00:00,15812.67,15857.8,15792.52,15840.22,1181,565,0,False
2022-01-06 17:15:00+00:00,2022-01-06 17:00:00+00:00,15841.72,15854.84,15810.91,15826.24,1115,548,0,False
2022-01-06 17:30:00+00:00,2022-01-06 17:15:00+00:00,15827.42,15843.17,15799.27,15835.09,1104,556,0,False
