symbol,direction,entry_time,entry,stop,risk,r_multiple,bars_held,hours_held
XAUUSDm,long,2025-07-17 14:45:00+00:00,3333.0060000000003,3309.883,23.123000000000502,0.1904164684513124,38,9.5
XAUUSDm,long,2025-07-18 07:15:00+00:00,3344.2120000000004,3333.738,10.474000000000615,0.6679396601106768,41,10.25
XAUUSDm,short,2025-08-01 08:00:00+00:00,3286.861,3300.445,13.584000000000287,-0.4804917550058823,4,1.0
XAUUSDm,long,2025-08-08 08:00:00+00:00,3402.2360000000003,3388.712,13.524000000000342,-0.6125406684412819,10,2.5
XAUUSDm,long,2025-08-22 07:30:00+00:00,3332.692,3326.939,5.753000000000156,-1.0,2,0.5
XAUUSDm,long,2025-08-22 14:00:00+00:00,3333.9620000000004,3325.006,8.956000000000586,3.9015185350599895,29,7.25
XAUUSDm,long,2025-09-17 13:00:00+00:00,3678.8860000000004,3660.56,18.326000000000477,0.21548619447776446,17,4.25
XAUUSDm,long,2025-09-18 09:00:00+00:00,3665.733,3633.826,31.907000000000153,-0.0071457673864689375,11,2.75
XAUUSDm,short,2025-09-18 13:15:00+00:00,3658.697,3672.452,13.75500000000011,0.8959651035986893,15,3.75
XAUUSDm,short,2025-10-02 14:15:00+00:00,3871.428,3885.359,13.93100000000004,1.6865264517981353,18,4.5
XAUUSDm,long,2025-10-24 13:00:00+00:00,4082.2470000000003,4043.978,38.26900000000023,0.510961875146985,29,7.25
XAUUSDm,short,2025-11-03 09:45:00+00:00,3997.208,4023.646,26.438000000000102,-1.0,21,5.25
XAUUSDm,long,2025-11-18 09:00:00+00:00,4037.077,4002.459,34.61800000000039,-0.20084926916633977,16,4.0
XAUUSDm,long,2025-11-21 13:00:00+00:00,4066.0750000000003,4030.923,35.1520000000005,-0.129096495220767,11,2.75
XAUUSDm,short,2025-12-01 15:00:00+00:00,4240.225,4264.527,24.30199999999968,-0.08641264093488116,15,3.75
XAUUSDm,short,2025-12-09 14:30:00+00:00,4193.395,4207.596,14.200999999999112,-1.0,2,0.5
XAUUSDm,long,2025-12-18 14:00:00+00:00,4336.916,4314.545,22.371000000000095,-1.0,3,0.75
XAUUSDm,short,2025-12-23 14:30:00+00:00,4464.909,4494.137,29.228000000000065,-0.5100588476803176,15,3.75
XAUUSDm,short,2026-01-02 13:45:00+00:00,4372.627,4398.55,25.922999999999774,1.5107047795394284,33,8.25
XAUUSDm,short,2026-01-06 09:45:00+00:00,4455.892,4476.002,20.110000000000582,-1.0,20,5.0
XAUUSDm,short,2026-01-14 15:00:00+00:00,4617.582,4638.949,21.36699999999928,-0.3398698928253831,14,3.5
XAUUSDm,short,2026-01-26 13:45:00+00:00,5070.948,5096.982,26.03399999999965,-1.0,5,1.25
XAUUSDm,short,2026-02-17 14:15:00+00:00,4896.186,4944.408,48.22200000000066,0.05638505246567985,18,4.5
XAUUSDm,short,2026-02-18 09:00:00+00:00,4917.209,4942.381,25.17200000000048,-0.2880581598601647,13,3.25
XAUUSDm,long,2026-02-18 13:00:00+00:00,4943.417,4909.379,34.038000000000466,1.4095716552088462,22,5.5
XAUUSDm,short,2026-02-19 09:45:00+00:00,5003.434,5021.782,18.347999999999956,0.5790276869413463,16,4.0
XAUUSDm,long,2026-02-27 12:15:00+00:00,5185.911,5172.107,13.804000000000087,2.6046798029556433,22,5.5
XAUUSDm,short,2026-03-05 13:45:00+00:00,5131.187,5171.633,40.44599999999991,1.131236710675963,27,6.75
XAUUSDm,long,2026-03-12 08:00:00+00:00,5182.032,5140.387,41.64500000000044,-0.18379157161724988,14,3.5
XAUUSDm,short,2026-04-16 14:15:00+00:00,4801.078,4824.007,22.928999999999178,0.13908151249511186,33,8.25
XAUUSDm,short,2026-05-25 12:30:00+00:00,4560.352,4573.642,13.289999999999964,-0.8372460496614325,11,2.75
XAUUSDm,long,2026-06-05 07:15:00+00:00,4458.856,4428.564,30.29199999999946,-0.0026409613099144546,17,4.25
XAUUSDm,short,2026-06-09 14:30:00+00:00,4318.103,4343.874,25.77099999999973,5.073183035194651,57,14.25
XAUUSDm,long,2026-06-30 14:30:00+00:00,4054.398,4008.535,45.863000000000284,-0.7036172949872399,11,2.75
XAUUSDm,short,2026-07-24 13:30:00+00:00,4046.175,4063.95,17.774999999999636,-1.0,2,0.5
XAUUSDm,short,2026-07-29 09:45:00+00:00,4034.203,4047.826,13.623000000000047,-0.13829552961902725,30,7.5
XAUUSDm,short,2026-08-04 09:15:00+00:00,4050.554,4072.889,22.335000000000036,-1.0,11,2.75
XAUUSDm,short,2026-08-25 13:30:00+00:00,4609.819,4645.28,35.46099999999933,-0.9739150052169934,8,2.0
XAUUSDm,long,2026-09-07 08:30:00+00:00,4419.844,4385.23,34.61400000000049,-1.0,13,3.25
XAUUSDm,short,2026-09-10 07:45:00+00:00,4409.519,4435.006,25.48700000000008,3.329344371640452,64,16.0
XAUUSDm,short,2026-09-21 14:15:00+00:00,4339.94,4374.928,34.988000000000284,-0.014404938836189337,1,0.25
